ID,Title,Description,Price,Created At,City
42990833,INFOGRAPHE,IMPRIMERIE EURL TERZI CHERCHE A RECRUTER UN INFOGRAPHE QUALIFIÉE,,2024-07-31T15:44:29.948541Z,Tizi ouzou
42988829,INFORMATICIEN,مؤسسة تحارية في مجال بيع قطع غيار السيارات تبحث عن مختص في الاعلام الألي والبرمجة لديه خبرة في المجال  على الاقل 5 سنوات,,2024-07-31T13:49:32.427838Z,Bordj el kiffan
37421009,Chargé E-Commerce,"تعلن شركة ليدر ألمنيوم عن فتح أبواب التوظيف في منصب:
⬅ مكلف بالتسويق الالكتروني ➡

متطلبات المنصب:
✅ شهادة في مجال التسويق (Marketing)
✅ معرفة جيدة بمجال التسويق الالكتروني
✅ التحكم الجيد بتقنيات التواصل على الانترنت
✅ خبرة سنة في المنصب (E-Commerce)
✅ إتقان اللغة الفرنسية

📍 مكان العمل : بن شوبان - الرويبة - الجزائر
",,2023-08-27T10:26:24.182241Z,Rouiba
41639718,Employée,"Sarl dhat El Imad à la recherche d'une employée qui maitrise les bases informatiques, habite à Chéraga ou ses environs. Merci de nous envoyer vos CV par email ci-dessous:
",,2024-05-23T08:15:50.007972Z,Cheraga
36077741,Electricien ,"OFFRE D'EMPLOI - UNITÉ D'ALGER Ouled-Fayet 
Nous sommes à la recherche d'un électricien  pour rejoindre notre équipe à Ouled-Fayet, Alger. Le candidat idéal doit résider à proximité et posséder un permis de conduire valide.
 Exigences du poste :
- Expérience en électricité 
- Capacité à travailler avec précision, souci du détail et respect des délais.
- De preference avec Permis de conduire .
- Résidence à proximité de Ouled-Fayet.
Comment postuler :
Envoyez votre CV en mentionnant dans l'objet ""Électricien - Ouled-Fayet (Alger)"" à notre adresse email ou contactez-nous par téléphone pour plus d'informations.

Rejoignez notre équipe et contribuez à notre succès !",,2023-05-16T17:52:05.148398Z,Ouled fayet
42963667,Ingénieur informatique,"Installation réseau informatique
Installation tous type système exploitation linux.windows.etc
Flash réparation tous type smartphone installation caméra surveillance programmation  informatique général flash tous consol PS.xbox.wii et etc.............",,2024-07-30T09:04:07.296625Z,Bir el djir
42953801,webdesign et programmeur shopify,"Recherchons un/une Web designer avec des connaissances en programmation basique, connaissances requises de Shopify et connaissances optionnelles sur World Press.
Travail à distance de 6 matinées par semaine, de 8h30 à 13h pour 30 000 Da par mois.
",30000.0,2024-07-29T17:00:31.370293Z,Kouba
42953765,Redacteur / Redactrice,"Recherchons rédacteur en français, anglais et arabe bien maitrisé. Polyvalence requise dans la gestion des réseaux sociaux.
Travail à distance de 6 matinées par semaine de 8h30 à 13h pour 25.000 Da par mois
",25000.0,2024-07-29T16:58:45.322573Z,Kouba
42953729,infographe,"Recherchons une infographe 2D pour conception de banners et autres maquettes 2D dans le domaine de l'informatique, niveau en rédaction FR, EN, AR correcte, connaissances en Web design est un plus !
Travail à distance de 6 matinées par semaine de 8h30 à 13h pour 30.000 Da par mois.",30000.0,2024-07-29T16:57:01.579188Z,Kouba
42951935,technicien en informatique et électronique ,"Missions :

Maintenance et Réparation : Diagnostiquer et réparer les pannes électroniques et informatiques sur les équipements de l'entreprise.
Installation : Installer, configurer et mettre en service les systèmes électroniques et informatiques.
Support Technique : Fournir un support technique aux utilisateurs internes pour résoudre les problèmes liés aux systèmes électroniques et informatiques.
Contrôle et Test : Réaliser les tests de qualité et de performance des équipements électroniques et informatiques.
Documentation : Maintenir une documentation précise des interventions et des procédures techniques.
Profil recherché :

Formation : Diplôme en électronique, informatique ou domaine similaire .
Expérience : Expérience préalable dans un rôle similaire est un atout.
Compétences Techniques : Connaissance approfondie des systèmes électroniques, des composants informatiques, et des outils de diagnostic.
Compétences en Dépannage : Capacité à diagnostiquer et résoudre des problèmes techniques de manière autonome.
Compétences en Communication : Bonnes compétences en communication pour interagir efficacement avec les utilisateurs et les autres membres de l'équipe.
Organisation : Sens de l’organisation et capacité à gérer plusieurs tâches simultanément.

Pour postuler :

Envoyez votre CV et une lettre de motivation à finance@arcoh-dz.com en indiquant ""Candidature Technicien en Électronique et Informatique"" dans l'objet ",,2024-07-29T15:37:04.096467Z,Bir mourad rais
42951818,INGENIEUR EN INFORMATIQUE ET TECHNICIEN SUPERIEUR ,"Poste 1 : Ingénieur en Informatique

Missions :

Concevoir, développer et maintenir des solutions logicielles selon les besoins des clients.
Analyser les besoins techniques et fonctionnels et proposer des solutions adaptées.
Collaborer avec les équipes de développement, de test et de production pour assurer une intégration fluide des projets.
Participer à la veille technologique et proposer des améliorations pour optimiser les systèmes en place.
Profil recherché :

Diplôme d’ingénieur en informatique ou équivalent.
Expérience significative dans le développement .
Maîtrise des langages de programmation .
Connaissance des méthodologies de développement Agile.
Bonnes capacités de résolution de problèmes et sens de l’initiative.
Excellentes compétences en communication et travail en équipe.
Poste 2 : Technicien Supérieur en Informatique

Missions :

Assurer le support technique aux utilisateurs et résoudre les problèmes informatiques quotidiens.
Installer, configurer et maintenir les équipements informatiques et les logiciels.
Réaliser les sauvegardes et gérer la sécurité des données.
Participer à la gestion des réseaux et à l'administration des systèmes.
Documenter les procédures et assurer une bonne gestion des incidents.
Profil recherché :

Diplôme d'ingénieure en informatique ou équivalent.
Expérience antérieure en support technique ou en administration des systèmes.
Connaissance approfondie des systèmes d’exploitation .
Bonnes compétences en diagnostic et résolution de problèmes.
Capacité à travailler de manière autonome et à gérer les priorités.
Bonnes compétences relationnelles et de communication.

Pour postuler :

Envoyez votre CV et une lettre de motivation à finance@arcoh-dz.com  en précisant le poste pour lequel vous postulez dans l’objet de l’e-mail. 

Nous avons hâte de découvrir votre candidature !",,2024-07-29T15:28:17.097176Z,Bir mourad rais
42943589,Un développeur WordPress ,"Descriptif du poste
Nous sommes une équipe dynamique à la recherche d'un développeur Web spécialisé dans le CMS WordPress pour rejoindre notre équipe. Si vous êtes passionné par la création de sites web et le design, cette opportunité est faite pour vous !

Description du Poste :

Nous recherchons un développeur WordPress qui sera chargé de concevoir, développer et entretenir des sites web sous WordPress. Le candidat retenu travaillera en étroite collaboration avec notre équipe pour créer des sites innovants et esthétiquement attrayants pour nos clients.

Exigences :

Résider à Bejaia.
Maîtrise de WordPress.
Compétences en design web et expérience dans l'utilisation d'outils de conception tels que Figma, Adobe Photoshop, Illustrator, etc.
Expérience pratique dans le développement front-end (HTML, CSS, JavaScript).
Capacité à résoudre les problèmes et à trouver des solutions créatives.
Bonnes compétences en communication et capacité à travailler en équipe.
Modalités de Candidature :

Les candidats intéressés sont priés d'envoyer leur CV à l'adresse e-mail suivante : . Vous pouvez également nous contacter par téléphone au : .

Notre adresse physique est située au Quartier Sghir, Béjaia.
Disponibilité du poste : Immédiate.",,2024-07-29T09:39:12.351745Z,Bejaia
42937483,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !
",,2024-07-28T20:57:48.851704Z,Bejaia
42937291,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !",,2024-07-28T20:44:41.250250Z,Boumerdes
42937273,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !",,2024-07-28T20:41:41.927551Z,Blida
42937237,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !",,2024-07-28T20:39:43.480369Z,Sidi bel abbes
42937192,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !",,2024-07-28T20:37:22.012367Z,Oran
42937039,Designer UI/UX à temps plein (Télétravail),"Nous recherchons un designer UI/UX talentueux et créatif pour rejoindre notre équipe en télétravail. Si vous avez une passion pour la conception d’interfaces utilisateur exceptionnelles et une expertise en gestion de la marque, nous serions ravis de vous rencontrer !

Responsabilités :
	•	Concevoir des interfaces graphiques innovantes et attrayantes pour des applications web et mobiles
	•	Collaborer avec l’équipe de développement pour assurer une intégration fluide des designs
	•	Participer à la définition de l’identité visuelle et au branding des produits
	•	Effectuer des recherches utilisateurs et des tests d’usabilité pour améliorer l’expérience utilisateur
	•	Créer des prototypes interactifs et des maquettes haute fidélité

Compétences requises :
	•	Excellente créativité et sens du design
	•	Solides compétences en gestion de la marque (branding)
	•	Expérience en conception d’interfaces graphiques pour applications web et mobiles
	•	Maîtrise de Figma et/ou de la suite Adobe (Photoshop, Illustrator, XD, etc.)
	•	Capacité à travailler en autonomie et à respecter les délais

Qualifications :
	•	Diplôme en design graphique, design d’interaction, ou domaine connexe
	•	Minimum de 01 an d’expérience en tant que designer UI/UX
	•	Portfolio démontrant des projets réussis en UI/UX

Ce que nous offrons :
	•	Travail à distance avec une grande flexibilité
	•	Environnement de travail dynamique et collaboratif
	•	Opportunités de développement professionnel et de formation continue
	•	Salaire compétitif et avantages sociaux

Si vous êtes passionné par le design UI/UX et souhaitez rejoindre une équipe innovante, envoyez-nous votre CV et portfolio à 
Nous avons hâte de découvrir votre talent !",,2024-07-28T20:28:38.993863Z,Alger centre
35737134,Gérant cyber café ,"Cherchons un gérant 
de Cybercafé a MILLENIUM bir el djir 

Qui maîtrise bien l'outil informatique 
Les horaires de travail
16:00 a 23:00
Envoyer votre cv 

",,2023-04-10T19:35:36.266273Z,Bir el djir
42889310,نحتاجة عمال لتتبع الطلبيات ,"نحتاجو عمال لتتبع الطلبيات شروط العمل 
حاسوب و هاتف للعمل
الحضور اجباري 
العمل من الساعة 9 صباحا الى ال6 مساءا
احترام التوقيت 
العمل للرجال فقط 
الرجاء ارسال السيرة الداتية في",30000.0,2024-07-26T18:28:55.434654Z,Didouche mourad
42835666,Informaticien Expérimenté  Gestion des Demandes de Visa et Prise de Rendez-vous,"Offre emploi :  Recrutement d'un Informaticien Expérimenté – Gestion des Demandes de Visa et Prise de Rendez-vous
Type de contrat : CDI 
Je  recherche un informaticien expérimenté pour rejoindre notre équipe et gérer l'ensemble des processus liés aux demandes de visa, à la prise de rendez-vous, ainsi qu'au traitement et au suivi des dossiers. Le candidat idéal aura une solide expérience dans le développement et la gestion de systèmes informatiques dédiés à ces fonctions spécifiques.
Responsabilités :
•	Développement et Maintenance des Systèmes : Concevoir, développer et maintenir des applications et systèmes informatiques pour la gestion des demandes de visa et la prise de rendez-vous.
•	Gestion des Dossiers : Assurer le suivi et le traitement des dossiers de demande de visa, incluant la vérification, la validation et la mise à jour des informations.
•	Sécurité des Données : Veiller à la sécurité et à la confidentialité des données traitées, en respectant les réglementations en vigueur.
Profil recherché :
•	Formation : Diplôme en informatique, ingénierie ou dans un domaine connexe.
•	Expérience : expérience dans le développement et la gestion de systèmes liés aux demandes de visa ou à des processus similaires exiger.
•	Compétences Techniques : Maîtrise des langages de programmation, des systèmes de gestion de bases de données et des outils de développement pertinents. Expérience avec les plateformes de prise de rendez-vous en ligne est un plus.
•	Compétences Organisationnelles : Excellentes compétences en gestion de projet et en résolution de problèmes. Capacité à travailler de manière autonome tout en collaborant efficacement avec les équipes.
•	Compétences Interpersonnelles : Bonnes capacités de communication, sens du détail, et capacité à traiter des informations sensibles avec la plus grande confidentialité.
Veuillez envoyer votre CV ainsi qu'une lettre de motivation à adresse e-mail samiaoudir63@gmail.com avec la mention ""Candidature – Informaticien Visa"" dans l'objet de l'e-mail. Nous contacterons les candidats sélectionnés pour un entretien.
",4.0,2024-07-23T19:56:58.380797Z,Dar el beida
39980766,Poste vendeur et Technicien en maintenance Informatique,"Poste vendeur et Technicien en maintenance Informatique
•	 Accueillir le client, Identifier ses besoins, le guider et le conseiller dans son achat de matériel informatique.
•	Transmettre les valeurs de l'entreprise a travers du discours de vente
•	Favoriser la fidélité des clients
•	Réceptionner les livraisons de marchandises
•	S’occuper du site WEB et des Réseaux Sociaux (Facebook- Instagram…)
•	Installer et mettre en avant les produits tout en contrôlant la cohérence des prix et de l'étiquetage
•	Éditer les bons des clients
•	S'assurer de la disponibilité des produits
•	Mettre en place les opérations commerciales et Marketing
•	Répondre au téléphone 
•	Installer le matériel informatique et assurer les connexions (imprimantes, réseau…)
•	Montage des pièces (Disque dur, RAM, carte graphique …)
•	Diagnostiquer les pannes afin de détecter l’origine de la panne, remplacer les éléments défectueux (disque dur, carte graphique…).
Profil recherché :
•	Bon négociateur commercial
•	Maitrisant l'outil informatique
•	Avoir des connaissances dans le domaine l’informatique 
•	Motivé et dynamique
•	Bonne communication
•	Ponctuel 
",,2024-02-28T11:08:04.585336Z,Oran
35727705,Monteur vidéo ,"Passionné(e) de montage vidéo ? Envie de rejoindre une équipe dynamique et innovante ? Nous avons une opportunité pour vous !

🔍 Poste : Monteur Vidéo pour YouTube et Réseaux Sociaux (Temps Plein)

📍 Lieu : Télétravail

Nous sommes une entreprise de consulting internationale avec des clients répartis dans le monde entier. 

Nous apportons des solutions innovantes en marketing digital, adaptées aux entreprises qui cherchent à croître et booster leur visibilité.

Nous recherchons un monteur vidéo créatif et passionné pour rejoindre notre équipe à temps plein. 

Si vous avez le talent et l'expertise pour transformer des séquences brutes en contenus visuellement captivants pour YouTube et les réseaux sociaux, nous aimerions vous rencontrer.

📌 Responsabilités principales:

- Montage et Post-production : Effectuer le montage des vidéos, en y intégrant graphiques, titres, musiques et effets sonores adaptés à chaque plateforme (YouTube, Instagram, TikTok, etc.).

- Optimisation pour le Référencement : Collaborer avec l'équipe de contenu pour optimiser les éléments de référencement des vidéos.

- Gestion des Révisions : Prendre en compte les retours des différentes équipes pour peaufiner les montages jusqu'à l'obtention d'un résultat optimal.

- Respect des Délais : Gérer plusieurs projets simultanément et livrer les montages finaux dans les délais impartis.

- Veille Créative : Rester informé des tendances actuelles en matière de montage vidéo et des évolutions des différentes plateformes.

- Collaboration Inter-équipes : Travailler en synergie avec les équipes de production, marketing et design pour une cohérence de marque.

- Gestion des Ressources : Archiver méthodiquement les séquences et projets de montage pour une organisation optimale.

- Respect des Directives de la Marque : Assurer que toutes les vidéos adhèrent aux standards de qualité et aux directives de la marque.

✨ Profil recherché: 

- Expérience prouvée en montage vidéo, de préférence pour YouTube les médias sociaux.

- Maîtrise des logiciels de montage vidéo, tels qu'Adobe Premiere Pro, After Effects, etc.

- Capacité à travailler en équipe et à s'adapter à un environnement en rapide évolution.

- Sens aigu du détail et passion pour la création visuelle.

🎁 Avantages:

- Télétravail : vous pouvez travailler depuis n'importe quel endroit, il vous suffit d'avoir une bonne connexion Internet.

- Un environnement de travail dynamique et collaboratif.

- Opportunités de formation continue pour développer vos compétences.

- Une culture d'entreprise axée sur l'équilibre entre la vie professionnelle et la vie privée, avec des horaires de travail flexibles.

- Des opportunités d'avancement professionnel dans une entreprise en croissance rapide.

👉 Si vous êtes prêt(e) à relever le défi et à intégrer une entreprise en plein essor depuis le confort de votre domicile, nous aimerions vous rencontrer. 

Postulez maintenant en nous envoyant votre CV accompagné d’une description à l’adresse mail communiquée.",,2023-04-09T18:28:11.777367Z,Alger centre
41805922,Saisie de données pour un site web,"Vous êtes **ETUDIANT** et vous êtes DISPONIBLE pendant la semaine.
Notre équipe cherche un opérateur de saisie ""sérieux"", qui a de bonnes bases en informatique et une bonne connexion internet pour la saisie de données.
Le travail est à distance (à domicile) et à mi-temps 5h/jour (13h00-18h00) ; 5 jours / semaine.

Merci d'envoyer votre *CV* à l'adresse mail ci-dessous.",1.0,2024-05-30T19:49:49.146610Z,Alger centre
42848480,INGENIEUR EN INFORMATIQUE ,SOCIÉTÉ PRIVE CHERCHE INGÉNIEUR EN INFORMATIQUE LIEU DE TRAVAIL DELLY BRAHIM ALGER ,,2024-07-24T13:25:27.675160Z,Dely brahim
37565504,Agent De Montage materiel informatique,"société d'importation et distribution materiel informatique situés à hawch el makhfi cherche des agent des montage homme/femme pour le montage des pc de bureau , pc all in one , pos , laptop....... les horaires du travail 8h30 à 17h
Intéressé envoyez vous CV a la boîte mail suivant :
",,2023-09-06T10:44:12.299544Z,Ouled hedadj
42805324,technicien ou ingénieur en réseau informatique  ,"Nous sommes à la recherche d'un technicien ou ingénieur en informatique qui sera chargé d'assurer les missions suivantes :
• Suivi et installation du matériel et logiciel informatiques (postes informatiques, périphériques et imprimantes, réseaux informatiques…) et s’assurer de leurs maintenances.
• Gestion et organisation du parc informatique.
• Assistance des utilisateurs pour les différents problèmes ou dysfonctionnements rencontrés sur les équipements, système at applications informatiques, et suivi de leurs requêtes via l’outil de gestion des tickets de support.
• Assurer la maintenance du matériel informatique.
• Assurer la maintenance et extension des réseaux informatiques et téléphoniques.
Profil recherché
• TS en Informatique ou ingénieur .
• Expérience d'un an ou plus dans un poste similaire.
• Sens de l'initiative
• Sérieux.
Pour postuler, veuillez nous transmettre votre cv a l'adresse e-mail",,2024-07-22T14:12:48.610442Z,Said hamdine
42585721,community manager,,,2024-07-11T10:30:18.311899Z,Ouled fayet
39455645,commercial  ,"LE MAGASIN CORNER pour la vaisselle, électroménager et articles de maison RECRUTE et cherche les profils suivant :
- caissier 
- vendeurs qualifiés polyvalents 
- magasinier 
l'adresse : DRARIA ROUTE DE SAOULA V BOUJAMAA TEMIM 
العنوان : الدرارية طريق السحاولة باتجاه بوجمعة تميم
يبحث المحل  CORNER 
 المتخصص في مجال بيع الاواني والاجهزة الكهرومنزلية ولوازم المنزل ) عن :
- امين صندوق الدفع 
- مندوب مبيعات ومتعدد الخدمات 
-  امين ومسؤول المخزن
يتم الاتصال بالرقم او ارسال السيرة الذاتية الى الايميل 
",34000.0,2024-01-27T10:11:47.266804Z,Draria
42781837,Développeur mobile Flutter,"Développeur mobile Flutter - 5 à 10 ans d'expérience (H/F)

À propos de notre entreprise :
Nous sommes une entreprise de développement basée à Alger, jeune et dynamique, spécialisée dans la création d'applications et de sites web. 
Nous nous engageons à offrir des solutions technologiques innovantes et à contribuer
au développement du pays. Dans cet environnement en pleine croissance, nous offrons de nombreuses opportunités de développement professionnel.

Description du poste :
Nous recherchons un(e) Développeur d'Applications Mobiles talentueux(se) et motivé(e)pour rejoindre notre équipe. Le(la) candidat(e) retenu(e) sera responsable du développement d'applications mobiles, de la conception à la livraison finale. Il/elle travaillera en étroite collaboration avec les concepteurs, les développeurs back-end et l'équipe projet pour créer des applications mobiles innovantes et conviviales.

Responsabilités principales :
- Concevoir et développer des applications mobiles multiplateformes avec Flutter.
- Collaborer avec les concepteurs pour traduire les maquettes graphiques en code fonctionnel.
- Assurer la compatibilité multiplateforme et la réactivité des applications mobiles.
- Intégrer les fonctionnalités back-end avec les interfaces utilisateur mobiles.
- Effectuer des tests et des débogages pour garantir la qualité du code.
- Déployer sur le playstore et appstore
- Maintenir et améliorer les fonctionnalités existantes des applications mobiles.
- Travailler en étroite collaboration avec les membres de l'équipe pour atteindre les objectifs du projet.

Qualifications requises :
Expérience prouvée en développement d'applications mobiles avec Flutter.
Maîtrise de Dart, le langage de programmation utilisé avec Flutter.
Solide compréhension des principes de développement mobile et des bonnes pratiques de codage.
Bonne connaissance des interfaces utilisateur mobiles, des API et des services web.
Capacité à travailler efficacement en équipe, en collaboration avec les concepteurs, les
développeurs back-end et l'équipe projet.
Capacité à résoudre les problèmes techniques et à proposer des solutions créatives.
Maîtrise du français obligatoire à l'écrit et à l'oral.
Avantages :
- Un environnement de travail moderne et convivial, favorisant l'échange et la collaboration.
- Des opportunités de développement professionnel et de croissance au sein de l'entreprise.
- La possibilité de travailler sur des projets variés et stimulants.
Si vous êtes passionné(e) par la gestion de projets de développement, que vous souhaitez
rejoindre une entreprise jeune, réactive et porteuse d'opportunités, nous serions ravis de
recevoir votre candidature.
Veuillez nous envoyer votre CV accompagné d'une lettre de motivation décrivant votre
expérience et vos motivations à rejoindre notre équipe à l’adresse suivante : 
Veuillez noter que seuls les candidats présélectionnés seront contactés.

Nous avons hâte de vous rencontrer et de découvrir votre talent !
Cordialement,",1.0,2024-07-21T11:59:11.328677Z,Cheraga
40759915,Technicien base de données & Delphi,"Technicien base de données,
Niveau: peu importe
Compétences :
Maitrise du langage SQL 
Connaissance de base en langage Delphi/pascal (Maitrise du concepteur d'état FastReport....C# 
Bon niveau de communication",,2024-04-16T09:15:07.400966Z,Kouba
29467723,Agent de saisie,"NEO-DATA RECRUTE DES AGENTS DE SAISIE & BACK OFFICE

VOTRE MISSION:
Vous assurez des travaux de saisie et de back office de document, notamment :

- Saisir des informations sur des documents physiques et électroniques ;

- Effectuer des contrôles et des vérifications sur des documents : contrôle de pièces, vérification d’informations,….

VOTRE PROFIL
- Vous avez suivi une formation Bac / Bac +2. Une formation d’agent de saisie ou back office est un plus. Les candidatures autodidactes sont acceptées avec une expérience professionnelle significative à un poste similaire.
- Vous avez une parfaite maitrise des outils micro-informatiques : micro-ordinateur, outils bureautiques,…
- Vous avez une parfaite maitrise du clavier (français et arabe)

INFORMATIONS COMPLÉMENTAIRES
- Rémunération attractive : fixe et primes sur résultat.

- Perspectives d’évolution vers des postes d’encadrement pour les meilleurs.

- Poste basé à Khraissia / Alger.

POUR ENVOYER VOTRE CANDIDATURE
Envoyez votre CV et votre lettre de motivation, à l’adresse ci-dessous, en précisant la référence : OpérateursDZ
",,2021-12-15T10:53:02.899899Z,Khraissia
35142277,Developpeur web et application ,Société recrute developpeur web et application mobile sur w. alger ,,2023-02-11T23:45:14.257663Z,Dar el beida
